0    [main] INFO  org.eclipse.jetty.server.Server  – jetty-8.1.10.v20130312
72   [main] INFO  org.eclipse.jetty.deploy.providers.ScanningAppProvider  – Deployment monitor /home/asdp/projects/BlacklightWALK/jetty/contexts at interval 0
103  [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  – Deployable added: /home/asdp/projects/BlacklightWALK/jetty/contexts/solr.xml
5666 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – init: {name=suggest,classname=org.apache.solr.spelling.suggest.Suggester,lookupImpl=org.apache.solr.spelling.suggest.tst.TSTLookupFactory,field=collections,threshold=0.005,buildOnCommit=true}
5666 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Registering newSearcher listener for spellchecker: suggest
5666 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – No queryConverter defined, using default converter
5686 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.handler.ReplicationHandler  – Commits will be reserved for  10000
5687 [searcherExecutor-6-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener sending requests to Searcher@10cdd5e[discovery] main{StandardDirectoryReader(segments_8xv:51088:nrt _8u3(4.7.0):C7217934/49282:delGen=426 _9mt(4.7.0):C927132/365211:delGen=1209 _atn(4.7.0):C1138156/65980:delGen=811 _aa6(4.7.0):C808465/38670:delGen=455 _bm0(4.7.0):C1217330/55912:delGen=757 _c9o(4.7.0):C909117/65630:delGen=461 _cyf(4.7.0):C1014668/108566:delGen=730 _dyk(4.7.0):C563330/46915:delGen=185 _dmo(4.7.0):C619500/33484:delGen=363 _d7m(4.7.0):C190073/33446:delGen=383 _e59(4.7.0):C203933/4844:delGen=73 _e9f(4.7.0):C177307/43:delGen=17 _edc(4.7.0):C219076/2:delGen=2 _ea9(4.7.0):C35694 _e90(4.7.0):C4106 _e99(4.7.0):C4761 _e9b(4.7.0):C4182 _eb4(4.7.0):C36790 _eck(4.7.0):C3500 _edm(4.7.0):C291 _ecz(4.7.0):C3400 _edw(4.7.0):C33238 _ed7(4.7.0):C3255 _ed8(4.7.0):C40 _eda(4.7.0):C2957 _edh(4.7.0):C2253 _edi(4.7.0):C2947 _edk(4.7.0):C3440 _edl(4.7.0):C31 _edo(4.7.0):C29 _edp(4.7.0):C2099 _edr(4.7.0):C27 _edt(4.7.0):C31 _edv(4.7.0):C32 _edx(4.7.0):C2624 _edy(4.7.0):C3291 _edz(4.7.0):C26 _ee0(4.7.0):C3275)}
5687 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.CoreContainer  – registering core: discovery
5688 [main] INFO  org.apache.solr.servlet.SolrDispatchFilter  – user.dir=/home/asdp/projects/BlacklightWALK/jetty
5689 [main] INFO  org.apache.solr.servlet.SolrDispatchFilter  – SolrDispatchFilter.init() done
5718 [main] INFO  org.eclipse.jetty.server.AbstractConnector  – Started SocketConnector@0.0.0.0:8983
6932 [searcherExecutor-6-thread-1] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=null path=null params={event=firstSearcher&q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false} hits=0 status=0 QTime=1245 
6932 [searcherExecutor-6-thread-1] INFO  org.apache.solr.core.SolrCore  – QuerySenderListener done.
6933 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: default
6933 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: wordbreak
6933 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
6933 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
6933 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
7421 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
7421 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
7421 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
8631 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
8632 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
8632 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
8786 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
8786 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
8786 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
9127 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
9127 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
9127 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
9353 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
9353 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
9353 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
9355 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
9356 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
9356 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
9534 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
9534 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
9534 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
9686 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
9686 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
9686 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
9810 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
9810 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
9810 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
9970 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
9970 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
9970 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
9970 [searcherExecutor-6-thread-1] INFO  org.apache.solr.handler.component.SpellCheckComponent  – Loading spell index for spellchecker: suggest
9970 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – reload()
9970 [searcherExecutor-6-thread-1] INFO  org.apache.solr.spelling.suggest.Suggester  – build()
9971 [searcherExecutor-6-thread-1] INFO  org.apache.solr.core.SolrCore  – [discovery] Registered new searcher Searcher@10cdd5e[discovery] main{StandardDirectoryReader(segments_8xv:51088:nrt _8u3(4.7.0):C7217934/49282:delGen=426 _9mt(4.7.0):C927132/365211:delGen=1209 _atn(4.7.0):C1138156/65980:delGen=811 _aa6(4.7.0):C808465/38670:delGen=455 _bm0(4.7.0):C1217330/55912:delGen=757 _c9o(4.7.0):C909117/65630:delGen=461 _cyf(4.7.0):C1014668/108566:delGen=730 _dyk(4.7.0):C563330/46915:delGen=185 _dmo(4.7.0):C619500/33484:delGen=363 _d7m(4.7.0):C190073/33446:delGen=383 _e59(4.7.0):C203933/4844:delGen=73 _e9f(4.7.0):C177307/43:delGen=17 _edc(4.7.0):C219076/2:delGen=2 _ea9(4.7.0):C35694 _e90(4.7.0):C4106 _e99(4.7.0):C4761 _e9b(4.7.0):C4182 _eb4(4.7.0):C36790 _eck(4.7.0):C3500 _edm(4.7.0):C291 _ecz(4.7.0):C3400 _edw(4.7.0):C33238 _ed7(4.7.0):C3255 _ed8(4.7.0):C40 _eda(4.7.0):C2957 _edh(4.7.0):C2253 _edi(4.7.0):C2947 _edk(4.7.0):C3440 _edl(4.7.0):C31 _edo(4.7.0):C29 _edp(4.7.0):C2099 _edr(4.7.0):C27 _edt(4.7.0):C31 _edv(4.7.0):C32 _edx(4.7.0):C2624 _edy(4.7.0):C3291 _edz(4.7.0):C26 _ee0(4.7.0):C3275)}
49922 [qtp12218612-14] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={indexInfo=false&_=1464981917829&wt=json} status=0 QTime=2 
50187 [qtp12218612-14] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/info/system params={_=1464981917849&wt=json} status=0 QTime=248 
52068 [qtp12218612-13] ERROR org.apache.solr.handler.admin.ShowFileRequestHandler  – Can not find: admin-extra.menu-bottom.html [/home/asdp/projects/BlacklightWALK/jetty/solr/discovery/conf/admin-extra.menu-bottom.html]
52068 [qtp12218612-14] ERROR org.apache.solr.handler.admin.ShowFileRequestHandler  – Can not find: admin-extra.menu-top.html [/home/asdp/projects/BlacklightWALK/jetty/solr/discovery/conf/admin-extra.menu-top.html]
52069 [qtp12218612-13] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/file/ params={file=admin-extra.menu-bottom.html&_=1464981919975&contentType=text/html;charset%3Dutf-8} status=404 QTime=2 
52069 [qtp12218612-14] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/file/ params={file=admin-extra.menu-top.html&_=1464981919974&contentType=text/html;charset%3Dutf-8} status=404 QTime=2 
52087 [qtp12218612-14] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/system params={_=1464981919995&wt=json} status=0 QTime=3 
52088 [qtp12218612-17] ERROR org.apache.solr.handler.admin.ShowFileRequestHandler  – Can not find: admin-extra.html [/home/asdp/projects/BlacklightWALK/jetty/solr/discovery/conf/admin-extra.html]
52088 [qtp12218612-17] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/file/ params={file=admin-extra.html&_=1464981919997} status=404 QTime=0 
52095 [qtp12218612-14] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/ping params={action=status&_=1464981919999&wt=json} status=503 QTime=1 
52095 [qtp12218612-16] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/luke params={numTerms=0&_=1464981919992&show=index&wt=json} status=0 QTime=12 
52098 [qtp12218612-13] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/replication params={command=details&_=1464981919994&wt=json} status=0 QTime=14 
58614 [qtp12218612-13] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={indent=true&_=1464981926523&wt=json} hits=0 status=0 QTime=1 
160300 [qtp12218612-16] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/system params={_=1464982028208&wt=json} status=0 QTime=3 
160304 [qtp12218612-13] ERROR org.apache.solr.handler.admin.ShowFileRequestHandler  – Can not find: admin-extra.html [/home/asdp/projects/BlacklightWALK/jetty/solr/discovery/conf/admin-extra.html]
160305 [qtp12218612-13] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/file/ params={file=admin-extra.html&_=1464982028208} status=404 QTime=1 
160305 [qtp12218612-17] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/luke params={numTerms=0&_=1464982028205&show=index&wt=json} status=0 QTime=9 
160306 [qtp12218612-14] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/replication params={command=details&_=1464982028207&wt=json} status=0 QTime=9 
160304 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/ping params={action=status&_=1464982028208&wt=json} status=503 QTime=0 
185371 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={indent=true&_=1464982053282&wt=json} hits=0 status=0 QTime=0 
198616 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/luke params={numTerms=0&_=1464982059054&wt=json} status=0 QTime=7473 
198622 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/luke params={_=1464982066530&show=schema&wt=json} status=0 QTime=3 
213076 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/mbeans params={cat=QUERYHANDLER&_=1464982080986&wt=json} status=0 QTime=1 
215090 [qtp12218612-11] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/file params={_=1464982082999&wt=json} status=0 QTime=1 
217793 [qtp12218612-18] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/luke params={_=1464982085701&show=schema&wt=json} status=0 QTime=3 
221372 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/ping params={ts=1464982089280&_=1464982089281&wt=json} hits=0 status=0 QTime=2 
221372 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/ping params={ts=1464982089280&_=1464982089281&wt=json} status=0 QTime=2 
224007 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/mbeans params={stats=true&_=1464982091897&wt=json} status=0 QTime=21 
239012 [qtp12218612-11] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={indent=true&_=1464982106922&wt=ruby} hits=0 status=0 QTime=0 
687106 [qtp12218612-16] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/luke params={numTerms=0&_=1464982554923&wt=json} status=0 QTime=94 
687111 [qtp12218612-16] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/admin/luke params={_=1464982555020&show=schema&wt=json} status=0 QTime=2 
719438 [qtp12218612-16] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={indent=true&q=*:*&_=1464982587274&wt=json} hits=14490355 status=0 QTime=74 
984239 [qtp12218612-14] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={indent=true&start=1&q=*:*&_=1464982852133&wt=json&rows=1} hits=14490355 status=0 QTime=0 
1246553 [qtp12218612-11] ERROR org.apache.solr.core.SolrCore  – org.apache.solr.common.SolrException: sort param field can't be found: pub_date_sort
	at org.apache.solr.search.QueryParsing.parseSortSpec(QueryParsing.java:365)
	at org.apache.solr.search.QParser.getSort(QParser.java:247)
	at org.apache.solr.handler.component.QueryComponent.prepare(QueryComponent.java:174)
	at org.apache.solr.handler.component.SearchHandler.handleRequestBody(SearchHandler.java:197)
	at org.apache.solr.handler.RequestHandlerBase.handleRequest(RequestHandlerBase.java:135)
	at org.apache.solr.core.SolrCore.execute(SolrCore.java:1976)
	at org.apache.solr.servlet.SolrDispatchFilter.execute(SolrDispatchFilter.java:777)
	at org.apache.solr.servlet.SolrDispatchFilter.doFilter(SolrDispatchFilter.java:418)
	at org.apache.solr.servlet.SolrDispatchFilter.doFilter(SolrDispatchFilter.java:207)
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1419)
	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:455)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:137)
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:557)
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:231)
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1075)
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:384)
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:193)
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1009)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135)
	at org.eclipse.jetty.server.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:255)
	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:489)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:942)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:1004)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)

1246554 [qtp12218612-11] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={facet=true&sort=score+desc,+pub_date_sort+desc,+title_sort+asc&facet.query=pub_date:[2011+TO+*]&facet.query=pub_date:[2006+TO+*]&facet.query=pub_date:[1991+TO+*]&f.subject_topic_facet.facet.limit=21&f.language_facet.facet.limit=11&facet.field=format&facet.field={!ex%3Dpub_date_single}pub_date&facet.field=subject_topic_facet&facet.field=language_facet&facet.field=lc_1letter_facet&facet.field=subject_geo_facet&facet.field=subject_era_facet&wt=ruby&facet.pivot=format,language_facet&rows=10} status=400 QTime=4 
1285227 [qtp12218612-19] ERROR org.apache.solr.core.SolrCore  – org.apache.solr.common.SolrException: sort param field can't be found: pub_date_sort
	at org.apache.solr.search.QueryParsing.parseSortSpec(QueryParsing.java:365)
	at org.apache.solr.search.QParser.getSort(QParser.java:247)
	at org.apache.solr.handler.component.QueryComponent.prepare(QueryComponent.java:174)
	at org.apache.solr.handler.component.SearchHandler.handleRequestBody(SearchHandler.java:197)
	at org.apache.solr.handler.RequestHandlerBase.handleRequest(RequestHandlerBase.java:135)
	at org.apache.solr.core.SolrCore.execute(SolrCore.java:1976)
	at org.apache.solr.servlet.SolrDispatchFilter.execute(SolrDispatchFilter.java:777)
	at org.apache.solr.servlet.SolrDispatchFilter.doFilter(SolrDispatchFilter.java:418)
	at org.apache.solr.servlet.SolrDispatchFilter.doFilter(SolrDispatchFilter.java:207)
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1419)
	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:455)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:137)
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:557)
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:231)
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1075)
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:384)
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:193)
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1009)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135)
	at org.eclipse.jetty.server.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:255)
	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:154)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)
	at org.eclipse.jetty.server.Server.handle(Server.java:368)
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:489)
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:942)
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:1004)
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:640)
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)
	at org.eclipse.jetty.server.bio.SocketConnector$ConnectorEndPoint.run(SocketConnector.java:264)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)
	at java.lang.Thread.run(Thread.java:745)

1285227 [qtp12218612-19] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={sort=score+desc,+pub_date_sort+desc,+title_sort+asc&wt=ruby&rows=10} status=400 QTime=1 
1315824 [qtp12218612-19] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={wt=ruby&rows=10} hits=0 status=0 QTime=0 
1324331 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={wt=ruby&rows=10} hits=0 status=0 QTime=0 
1330338 [qtp12218612-15] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={q={!qf%3D$title_qf+pf%3D$title_pf}&spellcheck.dictionary=title&wt=ruby&rows=10} hits=0 status=0 QTime=0 
1332994 [qtp12218612-13] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={wt=ruby&rows=10} hits=0 status=0 QTime=0 
1376871 [qtp12218612-12] INFO  org.apache.solr.core.SolrCore  – [discovery] webapp=/solr path=/select params={q=shakespeare&wt=ruby&rows=10} hits=2969 status=0 QTime=251 
